Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2014,5,Jeremiah George,154,LB,2017,0,0,0,3,37,0,0,0,0,0,,,0,,,0,,0.5,Iowa St.,GeorJe01
2014,6,Brandon Dixon,195,DB,2017,0,0,0,3,19,0,0,0,0,0,,,0,,,0,1,,NW Missouri St.,DixoBr00
2014,6,Quincy Enunwa,209,WR,2019,0,0,2,13,41,0,0,0,0,0,2,12,0,119,1617,5,,,Nebraska,EnunQu00
2014,6,IK Enemkpali,210,DT,2015,0,0,0,1,17,0,0,0,0,0,,,0,,,0,,,Louisiana Tech,EnemIK00
2014,6,Tajh Boyd,213,QB,,0,0,0,,,,,,,,,,,,,,,,Clemson,BoydTa00
2014,7,Trevor Reilly,233,LB,2017,0,0,0,4,37,0,0,0,0,0,,,0,,,0,,1.0,Utah,ReilTr00
2013,1,Dee Milliner,9,DB,2015,0,0,1,6,21,0,0,0,0,0,,,0,,,0,3,,Alabama,MillDe00
2013,1,Sheldon Richardson,13,DT,2021,0,1,8,61,138,0,0,0,0,0,4,4,2,,,0,1,33.5,Missouri,RichSh00
2013,2,Geno Smith,39,QB,2023,0,1,3,31,70,1156,1831,13001,73,55,248,1120,9,2,11,0,,,West Virginia,SmitGe00
2013,3,Brian Winters,72,G,2021,0,0,7,31,107,0,0,0,0,0,,,0,,,0,,,Kent St.,WintBr00
2013,5,Oday Aboushi,141,T,2022,0,0,3,21,85,0,0,0,0,0,,,0,,,0,,,Virginia,AbouOd00
2013,6,William Campbell,178,OL,,0,0,0,,,,,,,,,,,,,,,,Michigan,CampWi00
2013,7,Tommy Bohanon,215,RB,2018,0,0,1,1,68,0,0,0,0,0,26,72,2,29,239,1,,,Wake Forest,BohaTo00
2012,1,Quinton Coples,16,DE,2015,0,0,2,17,62,0,0,0,0,0,,,0,,,0,,16.5,North Carolina,CoplQu00
2012,2,Stephen Hill,43,WR,2013,0,0,2,4,23,0,0,0,0,0,,,0,45,594,4,,,Georgia Tech,HillSt00
2012,3,Demario Davis,77,LB,2023,1,1,10,87,186,0,0,0,0,0,,,0,,,0,3,39.0,Arkansas St.,DaviDe00
