Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2012,7,Marcel Jones,234,OL,,0,0,0,,,,,,,,,,,,,,,,Nebraska,JoneMa03
2011,1,Cameron Jordan,24,DE,2023,1,8,12,99,201,0,0,0,0,0,,,0,,,0,2,117.5,California,JordCa00
2011,1,Mark Ingram,28,RB,2022,0,3,5,66,156,0,0,0,0,0,1817,8111,65,303,2125,10,,,Alabama,IngrMa01
2011,3,Martez Wilson,72,LB,2013,0,0,0,2,38,0,0,0,0,0,,,0,,,0,,5.0,Illinois,WilsMa01
2011,3,Johnny Patrick,88,DB,2013,0,0,0,4,37,0,0,0,0,0,,,0,,,0,1,1.5,Louisville,PatrJo00
2011,7,Greg Romeus,226,DL,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh,RomeGr00
2011,7,Nate Bussey,243,LB,2011,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,Illinois,BussNa00
2010,1,Patrick Robinson,32,DB,2020,0,0,1,25,123,0,0,0,0,0,,,0,,,0,16,2.0,Florida St.,RobiPa99
2010,2,Charles Brown,64,T,2015,0,0,1,15,54,0,0,0,0,0,,,0,,,0,,,USC,BrowCh28
2010,3,Jimmy Graham,95,TE,2023,1,5,10,61,191,0,0,0,0,0,2,3,0,714,8514,86,,,Miami (FL),GrahJi00
2010,4,Al Woods,123,DT,2023,0,0,6,33,161,0,0,0,0,0,,,0,,,0,,10.0,LSU,WoodAl99
2010,5,Matt Tennant,158,C,2012,0,0,0,3,36,0,0,0,0,0,,,0,0,0,0,,,Boston Col.,TennMa20
2010,7,Sean Canfield,239,QB,,0,0,0,,,,,,,,,,,,,,,,Oregon St.,CanfSe00
2009,1,Malcolm Jenkins,14,DB,2021,0,3,12,68,199,0,0,0,0,0,,,0,,,0,21,13.5,Ohio St.,JenkMa99
