Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2012,2,Rueben Randle,63,WR,2015,0,0,2,21,64,0,0,0,0,0,,,0,188,2644,20,,,LSU,RandRu00
2012,3,Jayron Hosley,94,DB,2015,0,0,0,8,43,0,0,0,0,0,,,0,,,0,2,,Virginia Tech,HoslJa00
2012,4,Adrien Robinson,127,TE,2014,0,0,0,0,19,0,0,0,0,0,,,0,5,50,1,,,Cincinnati,RobiAd00
2012,4,Brandon Mosley,131,T,2014,0,0,0,2,22,0,0,0,0,0,,,0,,,0,,,Auburn,MoslBr00
2012,6,Matt McCants,201,T,2016,0,0,0,3,30,0,0,0,0,0,,,0,,,0,,,Ala-Birmingham,McCaMa00
2012,7,Markus Kuhn,239,DT,2015,0,0,0,6,39,0,0,0,0,0,,,0,,,0,,1.5,North Carolina St.,KuhnMa00
2011,1,Prince Amukamara,19,DB,2019,0,0,8,36,113,0,0,0,0,0,,,0,,,0,10,,Nebraska,AmukPr00
2011,2,Marvin Austin,52,DT,2014,0,0,0,2,26,0,0,0,0,0,,,0,,,0,,,North Carolina,AustMa00
2011,3,Jerrel Jernigan,83,WR,2014,0,0,0,2,34,0,0,0,0,0,4,61,1,38,391,2,,,Troy,JernJe00
2011,4,James Brewer,117,T,2014,0,0,0,4,26,0,0,0,0,0,,,0,,,0,,,Indiana,BrewJa00
2011,6,Greg Jones,185,LB,2012,0,0,0,3,22,0,0,0,0,0,,,0,,,0,,,Michigan St.,JoneGr02
2011,6,Tyler Sash,198,DB,2012,0,0,0,1,23,0,0,0,0,0,,,0,,,0,,,Iowa,SashTy00
2011,6,Jacquian Williams,202,LB,2014,0,0,1,13,51,0,0,0,0,0,,,0,,,0,,2.0,South Florida,WillJa02
2011,7,Da'Rel Scott,221,RB,2013,0,0,0,1,20,0,0,0,0,0,31,98,0,13,115,1,,,Maryland,ScotDa01
2010,1,Jason Pierre-Paul,15,DE,2022,1,3,11,74,179,0,0,0,0,0,,,0,,,0,5,94.5,South Florida,PierJa99
2010,2,Linval Joseph,46,DT,2023,0,2,11,70,180,0,0,0,0,0,,,0,,,0,,25.5,East Carolina,JoseLi99
2010,3,Chad Jones,76,DB,,0,0,0,,,,,,,,,,,,,,,,LSU,-9999
2010,4,Phillip Dillard,115,LB,2010,0,0,0,0,7,0,0,0,0,0,,,0,,,0,,,Nebraska,DillPh99
