Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2014,7,Ahmad Dixon,248,DB,2014,0,0,0,0,8,0,0,0,0,0,,,0,,,0,,,Baylor,DixoAh00
2014,7,Ken Bishop,251,DT,2015,0,0,0,0,5,0,0,0,0,0,,,0,,,0,,,Northern Illinois,BishKe01
2014,7,Terrance Mitchell,254,DB,2022,0,0,3,20,94,0,0,0,0,0,,,0,,,0,9,1.0,Oregon,MitcTe00
2013,1,Travis Frederick,31,C,2019,1,5,6,60,96,0,0,0,0,0,,,0,,,0,,,Wisconsin,FredTr00
2013,2,Gavin Escobar,47,TE,2017,0,0,0,2,64,0,0,0,0,0,,,0,30,333,8,,,San Diego St.,EscoGa00
2013,3,Terrance Williams,74,WR,2018,0,0,4,27,83,0,0,0,0,0,5,19,0,232,3377,20,,,Baylor,WillTe01
2013,3,J.J. Wilcox,80,DB,2018,0,0,2,16,77,0,0,0,0,0,,,0,,,0,6,,Georgia Southern,WilcJ.00
2013,4,B.W. Webb,114,DB,2019,0,0,2,14,80,0,0,0,0,0,,,0,,,0,4,1.0,William & Mary,WebbBW00
2013,5,Joseph Randle,151,RB,2015,0,0,0,7,35,0,0,0,0,0,181,822,9,22,170,0,,,Oklahoma St.,RandJo01
2013,6,DeVonte Holloman,185,LB,2013,0,0,0,1,9,0,0,0,0,0,,,0,,,0,,2.0,South Carolina,HollDe01
2012,1,Morris Claiborne,6,DB,2019,0,0,5,25,85,0,0,0,0,0,,,0,,,0,7,,LSU,ClaiMo00
2012,3,Tyrone Crawford,81,DE,2020,0,0,5,34,112,0,0,0,0,0,,,0,,,0,,25.0,Boise St.,CrawTy00
2012,4,Kyle Wilber,113,LB,2021,0,0,1,13,135,0,0,0,0,0,,,0,,,0,,3.5,Wake Forest,WilbKy00
2012,4,Matt Johnson,135,DB,,0,0,0,,,,,,,,,,,,,,,,East. Washington,JohnMa05
2012,5,Danny Coale,152,WR,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech,CoalDa00
2012,6,James Hanna,186,TE,2017,0,0,4,3,78,0,0,0,0,0,,,0,37,374,1,,,Oklahoma,HannJa00
2012,7,Caleb McSurdy,222,LB,,0,0,0,,,,,,,,,,,,,,,,Montana,McSuCa00
2011,1,Tyron Smith,9,T,2023,2,8,10,82,153,0,0,0,0,0,,,0,,,0,,,USC,SmitTy00
2011,2,Bruce Carter,40,LB,2018,0,0,3,20,101,0,0,0,0,0,,,0,,,0,5,5.0,North Carolina,CartBr00
2011,3,DeMarco Murray,71,RB,2017,1,3,7,60,99,1,2,10,1,0,1604,7174,49,307,2165,6,,,Oklahoma,MurrDe00
2011,4,David Arkin,110,G,2016,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,Missouri State,ArkiDa00
2011,5,Josh Thomas,143,DB,2015,0,0,0,7,51,0,0,0,0,0,,,0,,,0,1,,Buffalo,ThomJo01
2011,6,Dwayne Harris,176,WR,2020,0,1,0,12,109,0,0,0,0,0,9,37,0,77,874,8,,,East Carolina,HarrDw00
2011,7,Shaun Chapas,220,RB,2012,0,0,0,0,6,0,0,0,0,0,,,0,2,15,0,,,Georgia,ChapSh00
2011,7,Bill Nagy,252,G,2011,0,0,0,2,4,0,0,0,0,0,,,0,,,0,,,Wisconsin,NagyBi00
2010,1,Dez Bryant,24,WR,2020,1,3,7,61,119,1,1,10,1,0,6,-3,0,537,7506,75,,,Oklahoma St.,BryaDe01
2010,2,Sean Lee,55,LB,2020,1,2,7,53,118,0,0,0,0,0,,,0,,,0,14,4.0,Penn St.,LeexSe99
2010,4,Akwasi Owusu-Ansah,126,DB,2013,0,0,0,1,15,0,0,0,0,0,,,0,,,0,,,Indiana (PA),OwusAk99
2010,6,Sam Young,179,T,2020,0,0,1,16,103,0,0,0,0,0,,,0,,,0,,,Notre Dame,YounSa21
2010,6,Jamar Wall,196,DB,2010,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Texas Tech,WallJa99
2010,7,Sean Lissemore,234,DT,2015,0,0,2,13,69,0,0,0,0,0,,,0,,,0,1,6.5,William & Mary,LissSe99
2009,3,Jason Williams,69,LB,2014,0,0,0,4,60,0,0,0,0,0,,,0,,,0,,,Western Illinois,WillJa95
2009,3,Robert Brewster,75,T,2010,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,Ball St.,BrewRo20
2009,4,Stephen McGee,101,QB,2011,0,0,0,2,3,46,82,420,3,0,17,102,0,,,0,,,Texas A&M,McGeSt00
2009,4,Victor Butler,110,LB,2014,0,0,0,6,65,0,0,0,0,0,,,0,,,0,,11.0,Oregon St.,ButlVi99
2009,4,Brandon Williams,120,DE,2010,0,0,0,0,6,0,0,0,0,0,,,0,,,0,,,Texas Tech,WillBr95
2009,5,DeAngelo Smith,143,DB,2009,0,0,0,1,7,0,0,0,0,0,,,0,,,0,,,Cincinnati,SmitDe98
2009,5,Michael Hamlin,166,DB,2010,0,0,0,0,12,0,0,0,0,0,,,0,,,0,,,Clemson,HamlMi99
2009,5,David Buehler,172,K,2011,0,0,0,2,36,0,0,0,0,0,,,0,,,0,,,USC,BuehDa44
2009,6,Stephen Hodge,197,DB,,0,0,0,,,,,,,,,,,,,,,,TCU,HodgSt99
2009,6,John Phillips,208,TE,2018,0,0,1,2,120,0,0,0,0,0,,,0,58,428,5,,,Virginia,PhilJo00
2009,7,Mike Mickens,227,DB,,0,0,0,,,,,,,,,,,,,,,,Cincinnati,MickMi99
2009,7,Manuel Johnson,229,WR,2010,0,0,0,0,2,0,0,0,0,0,,,0,1,6,0,,,Oklahoma,JohnMa04
2008,1,Felix Jones,22,RB,2013,0,0,1,27,80,0,0,0,0,0,617,2912,11,136,1125,3,,,Arkansas,JoneFe00
2008,1,Mike Jenkins,25,DB,2015,0,1,4,27,101,0,0,0,0,0,,,0,,,0,10,,South Florida,JenkMi99
2008,2,Martellus Bennett,61,TE,2017,0,1,8,35,144,0,0,0,0,0,2,10,0,433,4573,30,,,Texas A&M,BennMa00
2008,4,Tashard Choice,122,RB,2013,0,0,0,13,88,0,0,0,0,0,372,1579,10,81,574,0,,,Georgia Tech,ChoiTa00
2008,5,Orlando Scandrick,143,DB,2019,0,0,4,26,143,0,0,0,0,0,,,0,,,0,9,13.5,Boise St.,ScanOr99
2008,6,Erik Walden,167,DE,2017,0,0,6,37,145,0,0,0,0,0,,,0,,,0,2,35.0,Middle Tenn. St.,WaldEr99
2007,1,Anthony Spencer,26,DE,2014,0,1,4,34,104,0,0,0,0,0,,,0,,,0,1,33.0,Purdue,SpenAn99
2007,3,James Marten,67,T,2008,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,Boston Col.,MartJa21
2007,4,Isaiah Stanback,103,QB,2012,0,0,0,0,22,0,0,0,0,0,,,0,6,52,0,,,Washington,StanIs00
2007,4,Doug Free,122,T,2016,0,0,7,49,124,0,0,0,0,0,,,0,0,0,0,,,Northern Illinois,FreeDo20
2007,6,Nick Folk,178,K,2023,0,1,1,29,219,0,0,0,0,0,,,0,,,0,,,Arizona,FolkNi20
2007,6,Deon Anderson,195,FB,2010,0,0,1,1,39,0,0,0,0,0,2,3,0,9,67,1,,,Connecticut,AndeDe01
2007,7,Courtney Brown,212,DB,2008,0,0,0,2,17,0,0,0,0,0,,,0,,,0,,,Cal Poly-San Luis Obispo,BrowCo97
2007,7,Alan Ball,237,DB,2015,0,0,2,19,108,0,0,0,0,0,,,0,,,0,6,0.5,Illinois,BallAl99
2006,1,Bobby Carpenter,18,LB,2012,0,0,0,11,93,0,0,0,0,0,,,0,,,0,1,3.5,Ohio St.,CarpBo20
2006,2,Anthony Fasano,53,TE,2017,0,0,8,22,180,0,0,0,0,0,,,0,299,3278,36,,,Notre Dame,FasaAn00
2006,3,Jason Hatcher,92,DE,2015,0,1,5,34,147,0,0,0,0,0,,,0,,,0,1,34.5,Grambling St.,HatcJa20
2006,4,Skyler Green,125,WR,2008,0,0,0,0,11,0,0,0,0,0,1,1,0,3,33,0,,,LSU,GreeSk20
2006,5,Pat Watkins,138,DB,2010,0,0,1,6,53,0,0,0,0,0,,,0,,,0,4,,Florida St.,WatkPa20
2006,6,Montavious Stanley,182,DT,2009,0,0,0,5,33,0,0,0,0,0,,,0,,,0,,1.5,Louisville,StanMo20
2006,7,Pat McQuistan,211,T,2012,0,0,0,8,72,0,0,0,0,0,,,0,,,0,,,Weber St.,McQuPa20
2006,7,E.J. Whitley,224,C,,0,0,0,,,,,,,,,,,,,,,,Texas Tech,-9999
2005,1,DeMarcus Ware HOF,11,LB,2016,4,9,11,100,178,0,0,0,0,0,,,0,,,0,3,138.5,Troy,WareDe99
2005,1,Marcus Spears,20,DE,2013,0,0,6,36,124,0,0,0,0,0,,,0,,,0,,10.0,LSU,SpeaMa21
2005,2,Kevin Burnett,42,LB,2013,0,0,4,40,136,0,0,0,0,0,,,0,,,0,5,20.0,Tennessee,BurnKe20
2005,4,Marion Barber III,109,RB,2011,0,1,3,39,99,0,1,0,0,0,1156,4780,53,179,1330,6,,,Minnesota,BarbMa01
2005,4,Chris Canty,132,DE,2015,0,0,9,46,148,0,0,0,0,0,,,0,,,0,,22.5,Virginia,CantCh21
2005,6,Justin Beriault,208,DB,,0,0,0,,,,,,,,,,,,,,,,Ball St.,-9999
2005,6,Rob Petitti,209,T,2010,0,0,1,9,27,0,0,0,0,0,,,0,,,0,,,Pittsburgh,PetiRo20
2005,7,Jay Ratliff,224,DE,2015,1,4,7,55,122,0,0,0,0,0,,,0,,,0,,35.0,Auburn,RatlJa20
2004,2,Julius Jones,43,RB,2010,0,0,6,38,94,0,0,0,0,0,1280,5068,22,150,1029,2,,,Notre Dame,JoneJu01
2004,2,Jacob Rogers,52,T,2004,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,USC,RogeJa20
2004,3,Stephen Peterman,83,G,2012,0,0,6,34,90,0,0,0,0,0,,,0,,,0,,,LSU,PeteSt20
2004,4,Bruce Thornton,121,DB,2005,0,0,1,4,13,0,0,0,0,0,,,0,,,0,2,,Georgia,ThorBr21
2004,5,Sean Ryan,144,TE,2009,0,0,0,1,53,0,0,0,0,0,,,0,26,240,2,,,Boston Col.,RyanSe00
2004,7,Nate Jones,205,DB,2011,0,0,0,9,106,0,0,0,0,0,,,0,,,0,3,6.0,Rutgers,JoneNa20
2004,7,Patrick Crayton,216,WR,2011,0,0,3,33,105,0,3,0,0,1,6,39,0,247,3650,25,,,NW Oklahoma St.,CrayPa00
2004,7,Jacques Reeves,223,DB,2012,0,0,2,15,90,0,0,0,0,0,,,0,,,0,6,,Purdue,ReevJa20
2003,1,Terence Newman,5,DB,2017,0,2,15,70,221,0,0,0,0,0,1,4,0,,,0,42,2.0,Kansas St.,NewmTe20
2003,2,Al Johnson,38,C,2008,0,0,3,23,66,0,0,0,0,0,,,0,,,0,,,Wisconsin,JohnAl22
2003,3,Jason Witten,69,TE,2020,2,11,16,80,271,1,1,42,0,0,,,0,1228,13046,74,,,Tennessee,WittJa00
2003,4,Bradie James,103,LB,2012,0,0,8,53,157,0,0,0,0,0,,,0,,,0,2,16.0,LSU,JameBr20
2003,6,B.J. Tucker,178,DB,2006,0,0,0,0,10,0,0,0,0,0,,,0,,,0,,,Wisconsin,TuckB.20
2003,6,Zuriel Smith,186,WR,2003,0,0,0,0,9,0,0,0,0,0,,,0,3,46,0,,,Hampton,SmitZu00
2003,7,Justin Bates,219,G,,0,0,0,,,,,,,,,,,,,,,,Colorado,-9999
2002,1,Roy Williams,8,DB,2010,1,5,7,59,114,0,0,0,0,0,,,0,,,0,20,7.5,Oklahoma,WillRo03
2002,2,Andre Gurode,37,G,2013,0,5,8,65,161,0,0,0,0,0,,,0,,,0,,,Colorado,GuroAn20
2002,2,Antonio Bryant,63,WR,2009,0,0,6,38,106,0,0,0,0,0,11,65,0,372,5685,30,,,Pittsburgh,BryaAn00
2002,3,Derek Ross,75,DB,2004,0,0,1,6,33,0,0,0,0,0,,,0,,,0,6,,Ohio St.,RossDe20
2002,4,Jamar Martin,129,FB,2006,0,0,0,0,25,0,0,0,0,0,4,7,0,6,24,0,,,Ohio St.,MartJa01
