Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2015,5,Martrell Spaight,141,OLB,2018,0,0,0,6,37,0,0,0,0,0,,,0,,,0,1,,Arkansas,SpaiMa00
2015,6,Kyshoen Jarrett,181,S,2015,0,0,0,3,16,0,0,0,0,0,,,0,,,0,,,Virginia Tech,JarrKy00
2015,6,Tevin Mitchel,182,CB,,0,0,0,,,,,,,,,,,,,,,,Arkansas,MitcTe01
2015,6,Evan Spencer,187,WR,2015,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,Ohio St.,SpenEv00
2015,7,Austin Reiter,222,C,2021,0,0,2,20,65,0,0,0,0,0,,,0,,,0,,,South Florida,ReitAu00
2014,2,Trent Murphy,47,LB,2020,0,0,4,33,86,0,0,0,0,0,,,0,,,0,1,26.0,Stanford,MurpTr00
2014,3,Morgan Moses,66,OL,2023,0,0,8,50,145,0,0,0,0,0,,,0,,,0,,,Virginia,MoseMo00
2014,3,Spencer Long,78,G,2019,0,0,3,22,67,0,0,0,0,0,,,0,,,0,,,Nebraska,LongSp00
2014,4,Bashaud Breeland,102,DB,2021,0,0,7,34,107,0,0,0,0,0,,,0,,,0,16,1.0,Clemson,BreeBa00
2014,5,Ryan Grant,142,WR,2019,0,0,1,10,80,0,0,0,0,0,,,0,123,1333,7,,,Tulane,GranRy01
2014,6,Lache Seastrunk,186,RB,,0,0,0,,,,,,,,,,,,,,,,Baylor,SeasLa00
2014,7,Ted Bolser,217,TE,,0,0,0,,,,,,,,,,,,,,,,Indiana,BolsTe00
2014,7,Zach Hocker,228,K,2015,0,0,0,0,8,0,0,0,0,0,,,0,,,0,,,Arkansas,HockZa00
2013,2,David Amerson,51,DB,2018,0,0,4,20,74,0,0,0,0,0,,,0,,,0,9,,North Carolina St.,AmerDa00
2013,3,Jordan Reed,85,TE,2020,0,1,3,25,75,0,0,0,0,0,1,18,0,355,3602,28,,,Florida,ReedJo02
2013,4,Phillip Thomas,119,DB,2014,0,0,0,2,8,0,0,0,0,0,,,0,,,0,,,Fresno St.,ThomPh00
2013,5,Chris Thompson,154,RB,2020,0,0,0,20,74,0,0,0,0,0,257,1214,5,232,1918,11,,,Florida St.,ThomCh03
2013,5,Brandon Jenkins,162,DE,2013,0,0,0,0,5,0,0,0,0,0,,,0,,,0,,,Florida St.,JenkBr00
2013,6,Bacarri Rambo,191,DB,2016,0,0,1,8,41,0,0,0,0,0,,,0,,,0,4,2.0,Georgia,RambBa00
2013,7,Jawan Jamison,228,RB,,0,0,0,,,,,,,,,,,,,,,,Rutgers,JamiJa00
2012,1,Robert Griffin III,2,QB,2020,0,1,3,36,56,799,1268,9271,43,30,307,1809,10,0,0,0,,,Baylor,GrifRo01
2012,3,Josh LeRibeus,71,G,2018,0,0,1,11,50,0,0,0,0,0,,,0,,,0,,,SMU,LeRiJo00
2012,4,Kirk Cousins,102,QB,2023,0,4,8,90,150,3465,5177,39471,270,110,304,958,19,1,-1,0,,,Michigan St.,CousKi00
2012,4,Keenan Robinson,119,LB,2017,0,0,2,17,58,0,0,0,0,0,,,0,,,0,2,1.5,Texas,RobiKe01
2012,5,Adam Gettis,141,G,2016,0,0,0,1,17,0,0,0,0,0,,,0,,,0,,,Iowa,GettAd00
2012,6,Alfred Morris,173,RB,2020,0,2,4,36,114,0,0,0,0,0,1429,6173,35,68,513,1,,,Florida Atlantic,MorrAl00
2012,6,Tom Compton,193,T,2022,0,0,2,23,124,0,0,0,0,0,,,0,,,0,,,South Dakota,CompTo00
2012,7,Richard Crawford,213,DB,2012,0,0,0,1,10,0,0,0,0,0,,,0,,,0,1,,SMU,CrawRi00
2012,7,Jordan Bernstine,217,DB,2012,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,Iowa,BernJo00
2011,1,Ryan Kerrigan,16,DE,2021,0,4,9,63,172,0,0,0,0,0,,,0,,,0,3,95.5,Purdue,KerrRy00
2011,2,Jarvis Jenkins,41,DT,2018,0,0,3,23,98,0,0,0,0,0,,,0,,,0,,7.0,Clemson,JenkJa01
2011,3,Leonard Hankerson,79,WR,2015,0,0,1,12,41,0,0,0,0,0,2,5,0,107,1408,9,,,Miami (FL),HankLe00
2011,4,Roy Helu,105,RB,2015,0,0,1,13,57,0,0,0,0,0,272,1171,7,138,1227,4,,,Nebraska,HeluRo00
2011,5,DeJon Gomes,146,DB,2013,0,0,0,5,46,0,0,0,0,0,,,0,,,0,1,,Nebraska,GomeDe00
2011,5,Niles Paul,155,WR,2018,0,0,1,7,88,0,0,0,0,0,5,7,0,78,954,2,,,Nebraska,PaulNi00
2011,6,Evan Royster,177,RB,2013,0,0,0,4,32,0,0,0,0,0,81,416,2,25,180,0,,,Penn St.,RoysEv00
2011,6,Aldrick Robinson,178,WR,2018,0,0,0,12,82,0,0,0,0,0,4,10,0,86,1422,14,,,SMU,RobiAl00
2011,7,Brandyn Thompson,213,DB,2011,0,0,0,1,6,0,0,0,0,0,,,0,,,0,,,Boise St.,ThomBr00
2011,7,Maurice Hurt,217,G,2012,0,0,1,6,21,0,0,0,0,0,,,0,,,0,,,Florida,HurtMa00
2011,7,Markus White,224,DE,2012,0,0,0,0,5,0,0,0,0,0,,,0,,,0,,,Florida St.,WhitMa01
2011,7,Chris Neild,253,DT,2013,0,0,0,2,24,0,0,0,0,0,,,0,,,0,,2.0,West Virginia,NeilCh00
2010,1,Trent Williams,4,T,2023,2,10,12,88,169,0,0,0,0,0,,,0,0,0,0,,,Oklahoma,WillTr21
2010,4,Perry Riley,103,LB,2016,0,0,6,30,90,0,0,0,0,0,,,0,,,0,3,9.5,LSU,RilePe00
2010,6,Dennis Morris,174,RB,,0,0,0,,,,,,,,,,,,,,,,Louisiana Tech,-9999
2010,7,Terrence Austin,219,WR,2011,0,0,0,1,18,0,0,0,0,0,,,0,15,184,0,,,UCLA,AustTe00
2010,7,Erik Cook,229,C,2011,0,0,0,1,6,0,0,0,0,0,,,0,,,0,,,New Mexico,CookEr00
2010,7,Selvish Capers,231,T,2012,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,West Virginia,CapeSe20
2009,1,Brian Orakpo,13,LB,2018,0,4,8,58,132,0,0,0,0,0,,,0,,,0,1,66.0,Texas,OrakBr99
2009,3,Kevin Barnes,80,DB,2012,0,0,0,3,31,0,0,0,0,0,,,0,,,0,3,,Maryland,BarnKe99
2009,5,Cody Glenn,158,LB,2010,0,0,0,2,19,0,0,0,0,0,,,0,,,0,,,Nebraska,GlenCo99
2009,6,Robert Henson,186,LB,2009,0,0,0,0,6,0,0,0,0,0,,,0,,,0,,,TCU,HensRo99
2009,7,Eddie Williams,221,RB,2011,0,0,0,0,6,0,0,0,0,0,2,2,0,1,17,0,,,Idaho,WillEd00
2009,7,Marko Mitchell,243,WR,2009,0,0,0,0,10,0,0,0,0,0,,,0,4,32,0,,,Nevada,MitcMa00
2008,2,Devin Thomas,34,WR,2011,0,0,1,4,55,0,0,0,0,0,6,51,1,43,482,3,,,Michigan St.,ThomDe02
2008,2,Fred Davis,48,TE,2013,0,0,3,14,72,0,0,0,0,0,2,-2,0,162,2043,13,,,USC,DaviFr01
2008,2,Malcolm Kelly,51,WR,2009,0,0,1,3,21,0,0,0,0,0,,,0,28,365,0,,,Oklahoma,KellMa01
2008,3,Chad Rinehart,96,T,2014,0,0,1,23,58,0,0,0,0,0,,,0,,,0,,,Northern Iowa,RineCh20
2008,4,Justin Tryon,124,DB,2012,0,0,0,6,63,0,0,0,0,0,,,0,,,0,1,1.0,Arizona St.,TryoJu99
2008,6,Durant Brooks,168,P,2008,0,0,0,0,6,0,0,0,0,0,,,0,,,0,,,Georgia Tech,BrooDu20
2008,6,Kareem Moore,180,DB,2010,0,0,1,7,42,0,0,0,0,0,,,0,,,0,2,,Nicholls St.,MoorKa99
2008,6,Colt Brennan,186,QB,,0,0,0,,,,,,,,,,,,,,,,Hawaii,BrenCo00
2008,7,Rob Jackson,242,DE,2013,0,0,1,9,54,0,0,0,0,0,,,0,,,0,5,7.5,Kansas St.,JackRo99
2008,7,Chris Horton,249,DB,2010,0,0,1,8,29,0,0,0,0,0,,,0,,,0,3,1.0,UCLA,HortCh99
2007,1,LaRon Landry,6,DB,2014,0,1,7,39,103,0,0,0,0,0,,,0,,,0,6,8.0,LSU,LandLa99
2007,5,Dallas Sartz,143,LB,,0,0,0,,,,,,,,,,,,,,,,USC,-9999
2007,6,H.B. Blades,179,LB,2010,0,0,0,9,64,0,0,0,0,0,,,0,,,0,,,Pittsburgh,BladH.99
2007,6,Jordan Palmer,205,QB,2014,0,0,0,0,5,11,18,66,0,2,2,3,0,,,0,,,Texas-El Paso,PalmJo20
2007,7,Tyler Ecker,216,TE,,0,0,0,,,,,,,,,,,,,,,,Michigan,-9999
2006,2,Rocky McIntosh,35,LB,2013,0,0,5,38,124,0,0,0,0,0,,,0,,,0,4,9.0,Miami (FL),McInRo20
2006,5,Anthony Montgomery,153,NT,2009,0,0,1,14,42,0,0,0,0,0,,,0,,,0,,3.0,Minnesota,MontAn20
2006,6,Reed Doughty,173,DB,2013,0,0,3,20,107,0,0,0,0,0,,,0,,,0,3,3.5,Northern Colorado,DougRe20
2006,6,Kedric Golston,196,DT,2016,0,0,4,27,142,0,0,0,0,0,,,0,,,0,,7.0,Georgia,GolsKe20
2006,7,Kili Lefotu,230,G,,0,0,0,,,,,,,,,,,,,,,,Arizona,-9999
2006,7,Kevin Simon,250,LB,,0,0,0,,,,,,,,,,,,,,,,Tennessee,-9999
2005,1,Carlos Rogers,9,DB,2014,0,1,7,47,133,0,0,0,0,0,,,0,,,0,17,1.0,Auburn,RogeCa20
2005,1,Jason Campbell,25,QB,2014,0,0,5,48,90,1519,2518,16771,87,60,240,1204,6,,,0,,,Auburn,CampJa00
2005,4,Manuel White,120,RB,,0,0,0,,,,,,,,,,,,,,,,UCLA,-9999
2005,5,Robert McCune,154,LB,2008,0,0,0,0,8,0,0,0,0,0,,,0,,,0,,,Louisville,McCuRo20
2005,6,Jared Newberry,183,LB,,0,0,0,,,,,,,,,,,,,,,,Stanford,-9999
2005,7,Nehemiah Broughton,222,FB,2006,0,0,0,0,6,0,0,0,0,0,1,3,0,,,0,,,The Citadel,BrouNe00
2004,1,Sean Taylor,5,DB,2007,0,2,4,32,55,0,0,0,0,0,,,0,,,0,12,2.0,Miami (FL),TaylSe20
2004,3,Chris Cooley,81,TE,2012,0,2,6,34,117,0,0,0,0,0,2,3,0,429,4711,33,,,Utah St.,CoolCh00
2004,5,Mark Wilson,151,TE,2004,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,California,WilsMa21
2004,6,Jim Molinaro,180,T,2006,0,0,0,1,15,0,0,0,0,0,,,0,,,0,,,Notre Dame,MoliJi20
2003,2,Taylor Jacobs,44,WR,2007,0,0,0,2,56,0,0,0,0,0,2,-14,0,37,384,2,,,Florida,JacoTa00
2003,3,Derrick Dockery,81,G,2012,0,0,7,44,141,0,0,0,0,0,,,0,,,0,,,Texas,DockDe20
2003,7,Gibran Hamdan,232,QB,2003,0,0,0,0,1,1,2,7,0,0,,,0,,,0,,,Indiana,HamdGi00
2002,1,Patrick Ramsey,32,QB,2008,0,0,1,14,37,511,913,5930,35,30,47,89,2,,,0,,,Tulane,RamsPa00
2002,2,Ladell Betts,56,RB,2010,0,0,1,31,111,0,0,0,0,0,821,3326,15,188,1646,3,,,Iowa,BettLa00
2002,3,Rashad Bauman,79,DB,2005,0,0,0,3,43,0,0,0,0,0,,,0,,,0,2,,Oregon,BaumRa20
2002,3,Cliff Russell,87,WR,2008,0,0,0,0,23,0,0,0,0,0,3,15,0,5,45,0,,,Utah,RussCl00
2002,5,Andre Lott,159,DB,2006,0,0,0,4,32,0,0,0,0,0,,,0,,,0,,1.0,Tennessee,LottAn20
2002,5,Robert Royal,160,TE,2010,0,0,6,9,110,0,0,0,0,0,1,-9,0,128,1271,14,,,LSU,RoyaRo00
2002,6,Reggie Coleman,192,T,,0,0,0,,,,,,,,,,,,,,,,Tennessee,-9999
2002,7,Jeff Grau,230,C,2003,0,0,0,4,27,0,0,0,0,0,,,0,,,0,,,UCLA,GrauJe20
2002,7,Greg Scott,234,DE,2004,0,0,0,0,4,0,0,0,0,0,,,0,,,0,,,Hampton,ScotGr20
2002,7,Rock Cartwright,257,FB,2011,0,0,0,9,154,0,0,0,0,0,228,956,6,64,589,2,,,Kansas St.,CartRo01
2001,1,Rod Gardner,15,WR,2006,0,0,4,25,91,2,7,46,2,0,5,24,0,242,3165,23,,,Clemson,GardRo00
2001,2,Fred Smoot,45,DB,2009,0,0,7,40,129,0,0,0,0,0,,,0,,,0,21,,Mississippi St.,SmooFr20
2001,4,Sage Rosenfels,109,QB,2010,0,0,0,13,44,351,562,4156,30,29,48,95,1,,,0,,,Iowa St.,RoseSa00
2001,5,Darnerien McCants,154,WR,2005,0,0,0,7,41,0,0,0,0,0,1,9,0,58,774,8,,,Delaware St.,McCaDa00
2001,6,Mario Monds,186,DT,2004,0,0,0,1,7,0,0,0,0,0,,,0,,,0,,,Cincinnati,MondMa20
2000,1,LaVar Arrington,2,LB,2006,0,3,5,46,85,0,0,0,0,0,,,0,,,0,3,23.5,Penn St.,ArriLa00
2000,1,Chris Samuels,3,T,2009,0,6,9,63,141,0,0,0,0,0,,,0,,,0,,,Alabama,SamuCh00
2000,3,Lloyd Harrison,64,DB,2002,0,0,0,1,16,0,0,0,0,0,,,0,,,0,,1.0,North Carolina St.,HarrLl20
2000,4,Michael Moore,129,G,2004,0,0,0,1,8,0,0,0,0,0,,,0,,,0,,,Troy,MoorMi20
2000,5,Quincy Sanders,155,DB,,0,0,0,,,,,,,,,,,,,,,,UNLV,-9999
