Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2015,7,Gerod Holliman,239,S,,0,0,0,,,,,,,,,,,,,,,,Louisville,HollGe00
2014,1,Ryan Shazier,15,LB,2017,0,2,3,27,46,0,0,0,0,0,,,0,,,0,7,7.0,Ohio St.,ShazRy00
2014,2,Stephon Tuitt,46,DE,2020,0,0,6,38,91,0,0,0,0,0,,,0,,,0,1,34.5,Notre Dame,TuitSt00
2014,3,Dri Archer,97,WR,2015,0,0,0,0,20,0,0,0,0,0,10,40,0,7,23,0,,,Kent St.,ArchDr00
2014,4,Martavis Bryant,118,WR,2018,0,0,1,19,44,0,0,0,0,0,17,94,1,145,2183,17,,,Clemson,BryaMa00
2014,5,Shaquille Richardson,157,DB,,0,0,0,,,,,,,,,,,,,,,,Arizona,RichSh01
2014,5,Wesley Johnson,173,OL,2018,0,0,1,11,51,0,0,0,0,0,,,0,1,-5,0,,,Vanderbilt,JohnWe00
2014,6,Jordan Zumwalt,192,LB,,0,0,0,,,,,,,,,,,,,,,,UCLA,ZumwJo00
2014,6,Daniel McCullers,215,DT,2020,0,0,0,6,76,0,0,0,0,0,,,0,,,0,,2.5,Tennessee,McCuDa00
2014,7,Rob Blanchflower,230,TE,,0,0,0,,,,,,,,,,,,,,,,Massachusetts,BlanRo01
2013,1,Jarvis Jones,17,LB,2016,0,0,1,17,50,0,0,0,0,0,,,0,,,0,2,6.0,Georgia,JoneJa05
2013,2,Le'Veon Bell,48,RB,2021,2,3,5,61,96,0,1,0,0,0,1595,6554,42,399,3289,9,,,Michigan St.,BellLe00
2013,3,Markus Wheaton,79,WR,2018,0,0,2,13,59,0,0,0,0,0,4,19,0,110,1559,8,,,Oregon St.,WheaMa00
2013,4,Shamarko Thomas,111,DB,2018,0,0,0,5,66,0,0,0,0,0,,,0,,,0,,,Syracuse,ThomSh00
2013,4,Landry Jones,115,QB,2017,0,0,0,4,18,108,169,1310,8,7,19,-19,0,,,0,,,Oklahoma,JoneLa02
2013,5,Terry Hawthorne,150,DB,,0,0,0,,,,,,,,,,,,,,,,Illinois,HawtTe00
2013,6,Justin Brown,186,WR,2014,0,0,0,1,8,0,0,0,0,0,,,0,12,94,0,,,Oklahoma,BrowJu00
2013,6,Vince Williams,206,LB,2020,0,0,5,35,121,0,0,0,0,0,,,0,,,0,2,20.5,Florida St.,WillVi01
2013,7,Nick Williams,223,DT,2023,0,0,1,18,91,0,0,0,0,0,,,0,,,0,,8.5,Samford,WillNi01
2012,1,David DeCastro,24,G,2020,2,6,8,69,125,0,0,0,0,0,,,0,,,0,,,Stanford,DeCaDa00
2012,2,Mike Adams,56,T,2016,0,0,1,11,53,0,0,0,0,0,,,0,,,0,,,Ohio St.,AdamMi02
2012,3,Sean Spence,86,LB,2017,0,0,1,13,53,0,0,0,0,0,,,0,,,0,,6.0,Miami (FL),SpenSe00
2012,4,Alameda Ta'amu,109,DT,2014,0,0,0,3,21,0,0,0,0,0,,,0,,,0,,,Washington,Ta'aAl00
2012,5,Chris Rainey,159,RB,2013,0,0,0,1,18,0,0,0,0,0,26,102,2,14,60,0,,,Florida,RainCh00
2012,7,Toney Clemons,231,WR,2012,0,0,0,0,4,0,0,0,0,0,,,0,3,41,0,,,Colorado,ClemTo00
2012,7,David Paulson,240,TE,2013,0,0,0,1,32,0,0,0,0,0,,,0,13,153,0,,,Oregon,PaulDa01
2012,7,Terrence Frederick,246,DB,2014,0,0,0,1,5,0,0,0,0,0,,,0,,,0,,,Texas A&M,FredTe00
2012,7,Kelvin Beachum,248,T,2023,0,0,9,53,155,0,0,0,0,0,,,0,,,0,,,SMU,BeacKe00
2011,1,Cameron Heyward,31,DE,2023,3,6,10,96,185,0,0,0,0,0,,,0,,,0,2,78.5,Ohio St.,HeywCa01
2011,2,Marcus Gilbert,63,T,2018,0,0,5,36,88,0,0,0,0,0,,,0,,,0,,,Florida,GilbMa00
2011,3,Curtis Brown,95,DB,2013,0,0,0,2,34,0,0,0,0,0,,,0,,,0,,,Texas,BrowCu01
2011,4,Cortez Allen,128,DB,2015,0,0,0,10,56,0,0,0,0,0,,,0,,,0,6,,The Citadel,AlleCo00
2011,5,Chris Carter,162,LB,2017,0,0,0,6,75,0,0,0,0,0,,,0,,,0,,,Fresno St.,CartCh00
2011,6,Keith Williams,196,G,2012,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Nebraska,WillKe04
2011,7,Baron Batch,232,RB,2012,0,0,0,1,12,0,0,0,0,0,25,49,1,4,31,0,,,Texas Tech,BatcBa00
2010,1,Maurkice Pouncey,18,C,2020,2,9,9,78,134,0,0,0,0,0,,,0,1,0,0,,,Florida,PounMa20
2010,2,Jason Worilds,52,DE,2014,0,0,2,22,73,0,0,0,0,0,,,0,,,0,1,25.5,Virginia Tech,WoriJa99
2010,3,Emmanuel Sanders,82,WR,2021,0,2,9,63,172,3,3,78,2,0,21,202,1,704,9245,51,,,SMU,SandEm00
2010,4,Thaddeus Gibson,116,DE,2011,0,0,0,0,4,0,0,0,0,0,,,0,,,0,,,Ohio St.,GibsTh99
2010,5,Chris Scott,151,G,2016,0,0,0,9,45,0,0,0,0,0,,,0,,,0,,,Tennessee,ScotCh23
2010,5,Crezdon Butler,164,DB,2016,0,0,0,2,46,0,0,0,0,0,,,0,,,0,,,Clemson,ButlCr99
2010,5,Stevenson Sylvester,166,LB,2013,0,0,0,6,50,0,0,0,0,0,,,0,,,0,,,Utah,SylvSt99
2010,6,Jonathan Dwyer,188,RB,2014,0,0,1,8,38,0,0,0,0,0,246,1022,3,29,184,0,,,Georgia Tech,DwyeJo00
2010,6,Antonio Brown,195,WR,2021,4,7,7,92,146,3,6,35,1,1,35,128,0,928,12291,83,,,Central Michigan,BrowAn04
2010,7,Doug Worthington,242,DT,2015,0,0,0,0,8,0,0,0,0,0,,,0,,,0,,,Ohio St.,WortDo99
2009,1,Evander Hood,32,DE,2018,0,0,5,38,142,0,0,0,0,0,,,0,,,0,,14.0,Missouri,HoodEv99
2009,3,Kraig Urbik,79,T,2016,0,0,4,27,100,0,0,0,0,0,,,0,,,0,,,Wisconsin,UrbiKr20
2009,3,Mike Wallace,84,WR,2018,0,1,8,57,144,0,1,0,0,0,34,241,0,538,8072,57,,,Mississippi,WallMi00
2009,3,Keenan Lewis,96,DB,2015,0,0,3,22,83,0,0,0,0,0,,,0,,,0,7,,Oregon St.,LewiKe96
2009,5,Joe Burnett,168,DB,2009,0,0,0,1,15,0,0,0,0,0,,,0,,,0,,,Central Florida,BurnJo99
2009,5,Frank Summers,169,RB,2014,0,0,1,1,27,0,0,0,0,0,18,63,2,12,88,1,,,UNLV,SummFr00
2009,6,Ra'Shon Harris,205,DT,2009,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Oregon,HarrRa99
2009,7,A.Q. Shipley,226,C,2020,0,0,4,33,110,0,0,0,0,0,,,0,,,0,,,Penn St.,ShipA.20
2009,7,David Johnson,241,TE,2016,0,0,1,3,98,0,0,0,0,0,2,4,0,31,304,1,,,Arkansas St.,JohnDa05
2008,1,Rashard Mendenhall,23,RB,2013,0,0,4,29,72,0,0,0,0,0,1081,4236,37,95,795,2,,,Illinois,MendRa00
2008,2,Limas Sweed,53,WR,2009,0,0,0,1,20,0,0,0,0,0,,,0,7,69,0,,,Texas,SweeLi00
2008,3,Bruce Davis,88,LB,2011,0,0,0,0,15,0,0,0,0,0,,,0,,,0,,,UCLA,DaviBr99
2008,4,Tony Hills,130,T,2016,0,0,0,3,32,0,0,0,0,0,,,0,,,0,,,Texas,HillTo21
2008,5,Dennis Dixon,156,QB,2010,0,0,0,2,4,35,59,402,1,2,10,56,1,,,0,,,Oregon,DixoDe00
